delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.rt,trials_2.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials_2.textbox.text,trials_2.button.numClicks,trials_2.button.timesOn,trials_2.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,400,unexp,145,1,12,space,0.4441242499742657,None,100,1,[1.294896624982357],[1.294902292022016],12,1,145,0,779.2437001250219,,779.2378832080285,779.2437001250219,780.2347340410342,780.2347340410342,780.2347340410342,780.6862066250178,space,0.4441242499742657,None,780.6872112080455,780.7879052076644,781.0996855410049,781.0833202910144,781.0842121660244,781.0996855410049,781.0996855410049,781.0996855410049,782.3948815410258,100,1,[1.294896624982357],[1.294902292022016],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,146,2,12,space,0.7677931240177713,None,400,1,[1.5803139579948038],[1.580320417007897],12,2,146,2,782.410697000043,,782.3950774580007,782.410697000043,783.3850171249942,783.3850171249942,783.4007787500159,784.1628658330301,space,0.7677931240177713,None,784.164405041025,784.8672314996986,785.1742800830398,785.1570928330184,785.158880291041,785.1742800830398,785.1742800830398,785.1742800830398,786.754895791004,400,1,[1.5803139579948038],[1.580320417007897],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,147,3,12,space,0.6188606659998186,None,700,1,[2.298078833031468],[2.2980839580413885],12,3,147,8,786.7605092080194,,786.7550949580036,786.7605092080194,787.7507927910192,787.7507927910192,787.7507927910192,788.3792399160448,space,0.6188606659998186,None,788.380329458043,789.0846251666701,789.3900008330238,789.372923500021,789.374344291049,789.3900008330238,789.3900008330238,789.3900008330238,791.6883547500474,700,1,[2.298078833031468],[2.2980839580413885],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,148,4,12,space,0.39919766603270546,None,400,1,[3.8872422500280663],[3.8872477500117384],12,4,148,7,791.6941750000115,,791.6885579160298,791.6941750000115,792.6846354160225,792.6846354160225,792.6846354160225,793.0855150410207,space,0.39919766603270546,None,793.0868608329911,793.4947455826953,793.8007596660173,793.7831652080058,793.7849235830363,793.8007596660173,793.8007596660173,793.8007596660173,797.6882752910024,400,1,[3.8872422500280663],[3.8872477500117384],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,149,5,12,space,0.550050457008183,None,300,1,[2.412414916965645],[2.4124208329594694],12,5,149,11,797.6938759160112,,797.6884765000432,797.6938759160112,798.6847180410405,798.6847180410405,798.6847180410405,799.236505500041,space,0.550050457008183,None,799.2381487500388,799.9449735826968,800.2505885410355,800.2336987500312,800.2355025000288,800.2505885410355,800.2505885410355,800.2505885410355,802.6632930830237,300,1,[2.412414916965645],[2.4124208329594694],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,150,6,12,space,0.7823863739613444,None,100,1,[1.5730329580255784],[1.573038250033278],12,6,150,5,802.6686085830443,,802.6634825000074,802.6686085830443,803.6612644999987,803.6612644999987,803.6612644999987,804.4463078750414,space,0.7823863739613444,None,804.4479498750297,805.1510277916716,805.4580484160106,805.4400619160151,805.4417987500201,805.4580484160106,805.4580484160106,805.4580484160106,807.0313639580272,100,1,[1.5730329580255784],[1.573038250033278],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,151,7,12,space,0.32663295802194625,None,200,1,[1.7459634999977425],[1.745968749979511],12,7,151,1,807.0442044160445,,807.0315551660024,807.0442044160445,808.027840499999,808.027840499999,808.0342225829954,808.362576708023,space,0.32663295802194625,None,808.363880207995,808.7683102916965,809.0747548750369,809.0572450000327,809.0588508750079,809.0747548750369,809.0747548750369,809.0747548750369,810.8209922499955,200,1,[1.7459634999977425],[1.745968749979511],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,152,8,12,space,0.9169854579959065,None,100,1,[1.2917042499757372],[1.2917099169571884],12,8,152,4,810.8268203750486,,810.821180791012,810.8268203750486,811.818563916022,811.818563916022,811.818563916022,812.747119791049,space,0.9169854579959065,None,812.7487514580134,813.1517832916618,813.4573627079953,813.4404577080277,813.4421953750425,813.4573627079953,813.4573627079953,813.4573627079953,814.749353916035,100,1,[1.2917042499757372],[1.2917099169571884],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,153,9,12,space,0.771883791021537,None,100,1,[1.5933094169595279],[1.5933145419694483],12,9,153,3,814.761083749996,,814.7495444160304,814.761083749996,815.7445961660123,815.7445961660123,815.7513345830375,816.5192757080076,space,0.771883791021537,None,816.520641375042,816.6282339167121,816.934602125024,816.9165349579998,816.9183169160387,816.934602125024,816.934602125024,816.934602125024,818.5281855000067,100,1,[1.5933094169595279],[1.5933145419694483],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,154,10,12,space,0.6340870829881169,None,100,1,[1.7471409589634277],[1.7471476669888943],12,10,154,6,818.5332270410145,,818.5283734580153,818.5332270410145,819.5182762080221,819.5182762080221,819.5280070830486,820.1630837080302,space,0.6340870829881169,None,820.1646338750143,820.2666244996983,820.5732527500368,820.556670333026,820.5580454160227,820.5732527500368,820.5732527500368,820.5732527500368,822.3207111250376,100,1,[1.7471409589634277],[1.7471476669888943],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,155,11,12,space,0.4359766659908928,None,100,1,[1.6534642089973204],[1.6534694169531576],12,11,155,10,822.3269467080245,,822.3209131660406,822.3269467080245,823.3183891249937,823.3183891249937,823.3183891249937,823.7633402500069,space,0.4359766659908928,None,823.764857583039,824.1686460826934,824.4843022910063,824.4673722080188,824.469157583022,824.4843022910063,824.4843022910063,824.4843022910063,826.1380464160466,100,1,[1.6534642089973204],[1.6534694169531576],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,156,0,13,space,0.9772890409803949,None,100,1,[2.744000749953557],[2.744005999993533],13,0,156,9,826.1437429999933,,826.1382374160457,826.1437429999933,827.1349655410158,827.1349655410158,827.1349655410158,828.1192099160398,space,0.9772890409803949,None,828.1202610830078,828.2208080416933,828.5340841659927,828.5166995000327,828.5185254579992,828.5340841659927,828.5340841659927,828.5340841659927,831.2783710000222,100,1,[2.744000749953557],[2.744005999993533],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,157,1,13,space,0.3049959159689024,None,700,1,[2.191538583021611],[2.1915441660094075],13,1,157,8,831.2834150830167,,831.2785609160201,831.2834150830167,832.2683802079991,832.2683802079991,832.2780813330319,832.580088415998,space,0.3049959159689024,None,832.5816892500152,833.2854096246922,833.5904547910322,833.5743754160358,833.5756929580239,833.5904547910322,833.5904547910322,833.5904547910322,835.7822781249997,700,1,[2.191538583021611],[2.1915441660094075],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,158,2,13,space,0.9391497910255566,None,700,1,[2.4912838750169612],[2.4912894999724813],13,2,158,1,835.7943971250206,,835.7824655830045,835.7943971250206,836.7781400410458,836.7781400410458,836.7849084580084,837.71950216603,space,0.9391497910255566,None,837.7206577500328,838.1185612496959,838.4235524160322,838.4067746660439,838.4081847080379,838.4235524160322,838.4235524160322,838.4235524160322,840.9151322910329,700,1,[2.4912838750169612],[2.4912894999724813],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,159,3,13,space,0.7615574569790624,None,800,1,[2.3268620829912834],[2.3268671670230106],13,3,159,11,840.9279247910017,,840.9153185409959,840.9279247910017,841.9115750830388,841.9115750830388,841.9180747499922,842.6803786660312,space,0.7615574569790624,None,842.6818388330285,843.3846727077073,843.6938962910208,843.6745418750215,843.6764650410041,843.6938962910208,843.6938962910208,843.6938962910208,846.0210712500266,800,1,[2.3268620829912834],[2.3268671670230106],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,160,4,13,space,0.5036089160130359,None,400,1,[2.5649628750397824],[2.5649681669892743],13,4,160,10,846.0272185000358,,846.0212607080466,846.0272185000358,847.0195722909993,847.0195722909993,847.0195722909993,847.5297495830455,space,0.5036089160130359,None,847.5309916250408,847.9349179577005,848.2398375410121,848.2233710830333,848.2248869159957,848.2398375410121,848.2398375410121,848.2398375410121,850.8051035000244,400,1,[2.5649628750397824],[2.5649681669892743],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,161,5,13,space,0.9483361250022426,None,500,1,[2.7958285000058822],[2.795833708019927],13,5,161,2,850.8110845829942,,850.8052989999996,850.8110845829942,851.8017964159953,851.8017964159953,851.8017964159953,852.752363458043,space,0.9483361250022426,None,852.7536580000306,853.4518958326701,853.757616500021,853.739973083022,853.7416495410143,853.757616500021,853.757616500021,853.757616500021,856.5537528750137,500,1,[2.7958285000058822],[2.795833708019927],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,162,6,13,space,0.9690007079625502,None,200,1,[2.5364303340320475],[2.536436250025872],13,6,162,7,856.5612307910342,,856.5539537910372,856.5612307910342,857.5519565000432,857.5519565000432,857.5519565000432,858.5300984579953,space,0.9690007079625502,None,858.5314320410253,858.9345640827125,859.242663416022,859.2244207910262,859.2272684579948,859.242663416022,859.242663416022,859.242663416022,861.7793803330278,200,1,[2.5364303340320475],[2.536436250025872],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,163,7,13,space,0.8174800000269897,None,100,1,[1.7664288749801926],[1.7664342919597402],13,7,163,3,861.7949497080408,,861.7795730000362,861.7949497080408,862.7683962080046,862.7683962080046,862.7847436250304,863.5971331660403,space,0.8174800000269897,None,863.598754833045,863.7008110416975,864.0054548330372,863.9904815410264,863.9917436250253,864.0054548330372,864.0054548330372,864.0054548330372,865.7721694160136,100,1,[1.7664288749801926],[1.7664342919597402],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,164,8,13,space,0.6015237910323776,None,300,1,[4.396761832991615],[4.396766874997411],13,8,164,0,865.7778915410163,,865.77235754102,865.7778915410163,866.7692932910286,866.7692932910286,866.7692932910286,867.3806358750444,space,0.6015237910323776,None,867.3822362500359,867.484611666707,867.7916332909954,867.7737227079924,867.7755930410349,867.7916332909954,867.7916332909954,867.7916332909954,872.1886955410009,300,1,[4.396761832991615],[4.396766874997411],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,165,9,13,space,0.5693672070046887,None,600,1,[1.547380041971337],[1.5473853339790367],13,9,165,5,872.1941085410072,,872.1888839580351,872.1941085410072,873.1855073750485,873.1855073750485,873.1855073750485,873.7637597499997,space,0.5693672070046887,None,873.7651130830054,874.4683073746894,874.7740380410105,874.7569737909944,874.7587014579913,874.7740380410105,874.7740380410105,874.7740380410105,876.3217195000034,600,1,[1.547380041971337],[1.5473853339790367],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,166,10,13,space,0.6151327500119805,None,100,1,[1.4949573749909177],[1.4949626660090871],13,10,166,6,876.3274770409917,,876.3219260410406,876.3274770409917,877.3186510830419,877.3186510830419,877.3186510830419,877.9360248750309,space,0.6151327500119805,None,877.9371621250175,878.0380504166862,878.3502681250102,878.3336425410234,878.3353835000307,878.3502681250102,878.3502681250102,878.3502681250102,879.8455279580085,100,1,[1.4949573749909177],[1.4949626660090871],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,167,11,13,space,0.27604808198520914,None,100,1,[1.6197942500002682],[1.619799584033899],13,11,167,4,879.8506710410002,,879.845716291049,879.8506710410002,880.8366787910345,880.8366787910345,880.8450461660395,881.1204335830407,space,0.27604808198520914,None,881.1214444999932,881.5289379166827,881.8353179580299,881.8176584159955,881.8194632910308,881.8353179580299,881.8353179580299,881.8353179580299,883.4554124160204,100,1,[1.6197942500002682],[1.619799584033899],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,168,0,14,space,0.26912699901731685,None,100,1,[1.1302649169811048],[1.1302702079992741],14,0,168,10,883.460850500036,,883.4556165410322,883.460850500036,884.4525545000215,884.4525545000215,884.4525545000215,884.7307635410107,space,0.26912699901731685,None,884.7322644160013,885.1348179996751,885.4420217080042,885.4249832080095,885.4267177910078,885.4420217080042,885.4420217080042,885.4420217080042,886.5725559580023,100,1,[1.1302649169811048],[1.1302702079992741],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,169,1,14,space,0.8079192080185749,None,700,1,[2.479105415986851],[2.479110749962274],14,1,169,5,886.5783427080023,,886.5727480410133,886.5783427080023,887.569034041022,887.569034041022,887.569034041022,888.3806499160128,space,0.8079192080185749,None,888.3821955409949,889.0850492497013,889.3928490830003,889.3738838330028,889.375470458006,889.3928490830003,889.3928490830003,889.3928490830003,891.8722333750338,700,1,[2.479105415986851],[2.479110749962274],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,400,unexp,170,2,14,space,0.48431679100031033,None,800,1,[2.212216458050534],[2.212221625028178],14,2,170,2,891.877680458012,,891.8724409160204,891.877680458012,892.8692081660265,892.8692081660265,892.8692081660265,893.364091083,space,0.48431679100031033,None,893.3654538330156,894.0689845416966,894.3757837080047,894.3580145000014,894.3593700000201,894.3757837080047,894.3757837080047,894.3757837080047,896.5882977910223,800,1,[2.212216458050534],[2.212221625028178],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,171,3,14,space,0.5088864989811555,None,100,1,[1.9653151670354418],[1.9653202919871546],14,3,171,6,896.5948873750167,,896.5884825829999,896.5948873750167,897.5856860410422,897.5856860410422,897.5856860410422,898.0969820829923,space,0.5088864989811555,None,898.0986252500443,898.2017058326785,898.507359958021,898.490422041039,898.4917283750256,898.507359958021,898.507359958021,898.507359958021,900.4729768329998,100,1,[1.9653151670354418],[1.9653202919871546],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,172,4,14,space,0.5260337489889935,None,100,1,[1.000348249974195],[1.0003533749841154],14,4,172,0,900.4784209160134,,900.4731797080021,900.4784209160134,901.4695324160275,901.4695324160275,901.4695324160275,901.9971163330483,space,0.5260337489889935,None,901.9986990410252,902.1011071247087,902.4051480829949,902.3902834579931,902.3918070830405,902.4051480829949,902.4051480829949,902.4051480829949,903.4057989580324,100,1,[1.000348249974195],[1.0003533749841154],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,173,5,14,space,0.6505485829547979,None,100,1,[1.4485452079679817],[1.4485501669696532],14,5,173,3,903.4110860000364,,903.406000500021,903.4110860000364,904.4028412910411,904.4028412910411,904.4028412910411,905.0642907080473,space,0.6505485829547979,None,905.0658993750112,905.1668578326974,905.4738193750381,905.45718716603,905.4589585830108,905.4738193750381,905.4738193750381,905.4738193750381,906.9226630410412,100,1,[1.4485452079679817],[1.4485501669696532],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,174,6,14,space,0.5417831660015509,None,400,1,[2.189284250023775],[2.189289874979295],14,6,174,8,906.9283707910217,,906.9228684580303,906.9283707910217,907.9187857910292,907.9187857910292,907.9187857910292,908.4640572080389,space,0.5417831660015509,None,908.4657481660252,909.1689292496924,909.473086166021,909.4568616659963,909.458250791009,909.473086166021,909.473086166021,909.473086166021,911.6626640410395,400,1,[2.189284250023775],[2.189289874979295],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,175,7,14,space,0.41636920702876523,None,400,1,[1.6702700420282781],[1.6702758750179783],14,7,175,4,911.6786670000292,,911.6628562500118,911.6786670000292,912.6530397080351,912.6530397080351,912.6694817499956,913.0804041250376,space,0.41636920702876523,None,913.0816745000193,913.485721291687,913.7924021660001,913.775006166019,913.776474540995,913.7924021660001,913.7924021660001,913.7924021660001,915.4629610000411,400,1,[1.6702700420282781],[1.6702758750179783],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,176,8,14,space,0.6970290830358863,None,400,1,[4.745615084015299],[4.745620875037275],14,8,176,7,915.4787127500167,,915.4631506660371,915.4787127500167,916.4532392080291,916.4532392080291,916.4681815830409,917.1539052909939,space,0.6970290830358863,None,917.1552287079976,917.5628510827121,917.8692819999997,917.8512698750128,917.8530711249914,917.8692819999997,917.8692819999997,917.8692819999997,922.6151900410186,400,1,[4.745615084015299],[4.745620875037275],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,400,unexp,177,9,14,space,0.4820550410076976,None,500,1,[1.5621247090166435],[1.5621302499785088],14,9,177,1,922.6208927910193,,922.6153795410064,922.6208927910193,923.6123471250175,923.6123471250175,923.6195442500175,924.0975010410184,space,0.4820550410076976,None,924.0988740000175,924.5030829996724,924.8201795830391,924.8015123330406,924.8033436250407,924.8201795830391,924.8201795830391,924.8201795830391,926.3825918330112,500,1,[1.5621247090166435],[1.5621302499785088],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,178,10,14,space,0.477527332957834,None,100,1,[1.7851510000182316],[1.7851560410344973],14,10,178,9,926.3954841660452,,926.3827821660088,926.3954841660452,927.3786664580111,927.3786664580111,927.3867889580433,927.8637531659915,space,0.477527332957834,None,927.8642998750438,927.9629115826722,928.2692991250078,928.2513570830342,928.2531785000465,928.2692991250078,928.2692991250078,928.2692991250078,930.0547477499931,100,1,[1.7851510000182316],[1.7851560410344973],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.7,1000,exp,179,11,14,space,0.39313683297950774,None,200,1,[2.160356291977223],[2.1603623339906335],14,11,179,11,930.0613504580106,,930.054937708017,930.0613504580106,931.0530273329932,931.0530273329932,931.0530273329932,931.4547069999971,space,0.39313683297950774,None,931.4558870000183,932.1627119166699,932.4690920410212,932.4513872080133,932.4532155000488,932.4690920410212,932.4690920410212,932.4690920410212,934.6297395830043,200,1,[2.160356291977223],[2.1603623339906335],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,400,unexp,180,0,15,space,0.3988262080238201,None,100,1,[2.226831083011348],[2.226836000045296],15,0,180,0,934.6456874580472,,934.6299303750275,934.6456874580472,935.6202909580315,935.6202909580315,935.6347192910034,936.0212437910377,space,0.3988262080238201,None,936.022602333047,936.1299093326709,936.4357858330477,936.4180200410192,936.4198350000079,936.4357858330477,936.4357858330477,936.4357858330477,938.662902666023,100,1,[2.226831083011348],[2.226836000045296],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,181,1,15,space,0.7272748740506358,None,200,1,[2.2693791670026258],[2.2693842090084217],15,1,181,9,938.6680303750327,,938.6630904159974,938.6680303750327,939.6527962910477,939.6527962910477,939.6625073750038,940.388212083024,space,0.7272748740506358,None,940.3898343330366,940.4963147916753,940.8031212910428,940.7848065830185,940.7866382499924,940.8031212910428,940.8031212910428,940.8031212910428,943.0727771249949,200,1,[2.2693791670026258],[2.2693842090084217],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.1,1000,exp,182,2,15,space,1.367557541001588,None,100,1,[1.7111197920166887],[1.7111252920003608],15,2,182,6,943.0780695000431,,943.0729644160019,943.0780695000431,944.0694463330437,944.0694463330437,944.0694463330437,945.4476742910338,space,1.367557541001588,None,945.4490437910426,945.5511624576795,945.8595435000025,945.841019125015,945.8428131249966,945.8595435000025,945.8595435000025,945.8595435000025,947.5709664160386,100,1,[1.7111197920166887],[1.7111252920003608],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,183,3,15,space,1.2090061659691855,None,300,1,[1.1707726669847034],[1.1707782499725],15,3,183,7,947.5789582080324,,947.5711682499968,947.5789582080324,948.5617828750401,948.5617828750401,948.5687223750283,949.7811077079969,space,1.2090061659691855,None,949.7825417910353,950.1858634997081,950.4922500000102,950.4752907910151,950.4767428750056,950.4922500000102,950.4922500000102,950.4922500000102,951.6633124580258,300,1,[1.1707726669847034],[1.1707782499725],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
0.4,1000,exp,184,4,15,space,0.7143577910028398,None,100,1,[1.5707726669497788],[1.5707775419577956],15,4,184,4,951.6791622080491,,951.6635010000318,951.6791622080491,952.6534666250227,952.6534666250227,952.6692523750244,953.3704332910129,space,0.7143577910028398,None,953.3716403750004,953.7698762916882,954.0751412080135,954.0578549160273,954.0593297080486,954.0751412080135,954.0751412080135,954.0751412080135,955.6462144160178,100,1,[1.5707726669497788],[1.5707775419577956],P1,001,2025-11-11_20h54.28.783,IntentionalBinding_NupurShah,,2025.1.1,120.24644457095427,2025-11-11 20h54.39.512828 +0530,
